iteración,n,modelo,op_asignaciones,op_comparaciones,op_aritmeticas,op_totales
766,5000,9999,5,9995,0,10000
767,5000,9999,5,9995,0,10000
768,5000,9999,5,9995,0,10000
769,5000,9999,5,9995,0,10000
770,5000,9999,5,9995,0,10000
771,5000,9999,5,9995,0,10000
772,5000,9999,5,9995,0,10000
773,5000,9999,5,9995,0,10000
774,5000,9999,5,9995,0,10000
775,5000,9999,5,9995,0,10000
776,5000,9999,5,9995,0,10000
777,5000,9999,5,9995,0,10000
778,5000,9999,5,9995,0,10000
779,5000,9999,5,9995,0,10000
780,5000,9999,5,9995,0,10000
781,5000,9999,5,9995,0,10000
782,5000,9999,5,9995,0,10000
783,5000,9999,5,9995,0,10000
784,5000,9999,5,9995,0,10000
785,5000,9999,5,9995,0,10000
786,5000,9999,5,9995,0,10000
787,5000,9999,5,9995,0,10000
788,5000,9999,5,9995,0,10000
789,5000,9999,5,9995,0,10000
790,5000,9999,5,9995,0,10000
791,5000,9999,5,9995,0,10000
792,5000,9999,5,9995,0,10000
793,5000,9999,5,9995,0,10000
794,5000,9999,5,9995,0,10000
795,5000,9999,5,9995,0,10000
796,5000,9999,5,9995,0,10000
797,5000,9999,5,9995,0,10000
798,5000,9999,5,9995,0,10000
799,5000,9999,5,9995,0,10000
800,5000,9999,5,9995,0,10000
801,5000,9999,5,9995,0,10000
802,5000,9999,5,9995,0,10000
803,5000,9999,5,9995,0,10000
804,5000,9999,5,9995,0,10000
805,5000,9999,5,9995,0,10000
806,5000,9999,5,9995,0,10000
807,5000,9999,5,9995,0,10000
808,5000,9999,5,9995,0,10000
809,5000,9999,5,9995,0,10000
810,5000,9999,5,9995,0,10000
811,5000,9999,5,9995,0,10000
812,5000,9999,5,9995,0,10000
813,5000,9999,5,9995,0,10000
814,5000,9999,5,9995,0,10000
815,5000,9999,5,9995,0,10000
816,5000,9999,5,9995,0,10000
817,5000,9999,5,9995,0,10000
818,5000,9999,5,9995,0,10000
819,5000,9999,5,9995,0,10000
820,5000,9999,5,9995,0,10000
821,5000,9999,5,9995,0,10000
822,5000,9999,5,9995,0,10000
823,5000,9999,5,9995,0,10000
824,5000,9999,5,9995,0,10000
825,5000,9999,5,9995,0,10000
826,5000,9999,5,9995,0,10000
827,5000,9999,5,9995,0,10000
828,5000,9999,5,9995,0,10000
829,5000,9999,5,9995,0,10000
830,5000,9999,5,9995,0,10000
831,5000,9999,5,9995,0,10000
832,5000,9999,5,9995,0,10000
833,5000,9999,5,9995,0,10000
834,5000,9999,5,9995,0,10000
835,5000,9999,5,9995,0,10000
836,5000,9999,5,9995,0,10000
837,5000,9999,5,9995,0,10000
838,5000,9999,5,9995,0,10000
839,5000,9999,5,9995,0,10000
840,5000,9999,5,9995,0,10000
841,5000,9999,5,9995,0,10000
842,5000,9999,5,9995,0,10000
843,5000,9999,5,9995,0,10000
844,5000,9999,5,9995,0,10000
845,5000,9999,5,9995,0,10000
846,5000,9999,5,9995,0,10000
847,5000,9999,5,9995,0,10000
848,5000,9999,5,9995,0,10000
849,5000,9999,5,9995,0,10000
850,5000,9999,5,9995,0,10000
851,5000,9999,5,9995,0,10000
852,5000,9999,5,9995,0,10000
853,5000,9999,5,9995,0,10000
854,5000,9999,5,9995,0,10000
855,5000,9999,5,9995,0,10000
856,5000,9999,5,9995,0,10000
857,5000,9999,5,9995,0,10000
858,5000,9999,5,9995,0,10000
859,5000,9999,5,9995,0,10000
860,5000,9999,5,9995,0,10000
861,5000,9999,5,9995,0,10000
862,5000,9999,5,9995,0,10000
863,5000,9999,5,9995,0,10000
864,5000,9999,5,9995,0,10000
865,5000,9999,5,9995,0,10000
866,5000,9999,5,9995,0,10000
867,5000,9999,5,9995,0,10000
868,5000,9999,5,9995,0,10000
869,5000,9999,5,9995,0,10000
870,5000,9999,5,9995,0,10000
871,5000,9999,5,9995,0,10000
872,5000,9999,5,9995,0,10000
873,5000,9999,5,9995,0,10000
874,5000,9999,5,9995,0,10000
875,5000,9999,5,9995,0,10000
876,5000,9999,5,9995,0,10000
877,5000,9999,5,9995,0,10000
878,5000,9999,5,9995,0,10000
879,5000,9999,5,9995,0,10000
880,5000,9999,5,9995,0,10000
881,5000,9999,5,9995,0,10000
882,5000,9999,5,9995,0,10000
883,5000,9999,5,9995,0,10000
884,5000,9999,5,9995,0,10000
885,5000,9999,5,9995,0,10000
886,5000,9999,5,9995,0,10000
887,5000,9999,5,9995,0,10000
888,5000,9999,5,9995,0,10000
889,5000,9999,5,9995,0,10000
890,5000,9999,5,9995,0,10000
891,5000,9999,5,9995,0,10000
892,5000,9999,5,9995,0,10000
893,5000,9999,5,9995,0,10000
894,5000,9999,5,9995,0,10000
895,5000,9999,5,9995,0,10000
896,5000,9999,5,9995,0,10000
897,5000,9999,5,9995,0,10000
898,5000,9999,5,9995,0,10000
899,5000,9999,5,9995,0,10000
900,5000,9999,5,9995,0,10000
901,5000,9999,5,9995,0,10000
902,5000,9999,5,9995,0,10000
903,5000,9999,5,9995,0,10000
904,5000,9999,5,9995,0,10000
905,5000,9999,5,9995,0,10000
906,5000,9999,5,9995,0,10000
907,5000,9999,5,9995,0,10000
908,5000,9999,5,9995,0,10000
909,5000,9999,5,9995,0,10000
910,5000,9999,5,9995,0,10000
911,5000,9999,5,9995,0,10000
912,5000,9999,5,9995,0,10000
913,5000,9999,5,9995,0,10000
914,5000,9999,5,9995,0,10000
915,5000,9999,5,9995,0,10000
916,5000,9999,5,9995,0,10000
917,5000,9999,5,9995,0,10000
918,5000,9999,5,9995,0,10000
919,5000,9999,5,9995,0,10000
920,5000,9999,5,9995,0,10000
921,5000,9999,5,9995,0,10000
922,5000,9999,5,9995,0,10000
923,5000,9999,5,9995,0,10000
924,5000,9999,5,9995,0,10000
925,5000,9999,5,9995,0,10000
926,5000,9999,5,9995,0,10000
927,5000,9999,5,9995,0,10000
928,5000,9999,5,9995,0,10000
929,5000,9999,5,9995,0,10000
930,5000,9999,5,9995,0,10000
931,5000,9999,5,9995,0,10000
932,5000,9999,5,9995,0,10000
933,5000,9999,5,9995,0,10000
934,5000,9999,5,9995,0,10000
935,5000,9999,5,9995,0,10000
936,5000,9999,5,9995,0,10000
937,5000,9999,5,9995,0,10000
938,5000,9999,5,9995,0,10000
939,5000,9999,5,9995,0,10000
940,5000,9999,5,9995,0,10000
941,5000,9999,5,9995,0,10000
942,5000,9999,5,9995,0,10000
943,5000,9999,5,9995,0,10000
944,5000,9999,5,9995,0,10000
945,5000,9999,5,9995,0,10000
946,5000,9999,5,9995,0,10000
947,5000,9999,5,9995,0,10000
948,5000,9999,5,9995,0,10000
949,5000,9999,5,9995,0,10000
950,5000,9999,5,9995,0,10000
951,5000,9999,5,9995,0,10000
952,5000,9999,5,9995,0,10000
953,5000,9999,5,9995,0,10000
954,5000,9999,5,9995,0,10000
955,5000,9999,5,9995,0,10000
956,5000,9999,5,9995,0,10000
957,5000,9999,5,9995,0,10000
958,5000,9999,5,9995,0,10000
959,5000,9999,5,9995,0,10000
960,5000,9999,5,9995,0,10000
961,5000,9999,5,9995,0,10000
962,5000,9999,5,9995,0,10000
963,5000,9999,5,9995,0,10000
964,5000,9999,5,9995,0,10000
965,5000,9999,5,9995,0,10000
966,5000,9999,5,9995,0,10000
967,5000,9999,5,9995,0,10000
968,5000,9999,5,9995,0,10000
969,5000,9999,5,9995,0,10000
970,5000,9999,5,9995,0,10000
971,5000,9999,5,9995,0,10000
972,5000,9999,5,9995,0,10000
973,5000,9999,5,9995,0,10000
974,5000,9999,5,9995,0,10000
975,5000,9999,5,9995,0,10000
976,5000,9999,5,9995,0,10000
977,5000,9999,5,9995,0,10000
978,5000,9999,5,9995,0,10000
979,5000,9999,5,9995,0,10000
980,5000,9999,5,9995,0,10000
981,5000,9999,5,9995,0,10000
982,5000,9999,5,9995,0,10000
983,5000,9999,5,9995,0,10000
984,5000,9999,5,9995,0,10000
985,5000,9999,5,9995,0,10000
986,5000,9999,5,9995,0,10000
987,5000,9999,5,9995,0,10000
988,5000,9999,5,9995,0,10000
989,5000,9999,5,9995,0,10000
990,5000,9999,5,9995,0,10000
991,5000,9999,5,9995,0,10000
992,5000,9999,5,9995,0,10000
993,5000,9999,5,9995,0,10000
994,5000,9999,5,9995,0,10000
995,5000,9999,5,9995,0,10000
996,5000,9999,5,9995,0,10000
997,5000,9999,5,9995,0,10000
998,5000,9999,5,9995,0,10000
999,5000,9999,5,9995,0,10000
